time	session	index	type_	stimulus	class_	response	correct	rt	reward	punish	data_file
2018-06-21 13:37:20.852994	15	90	normal	/home/bird/opdat/B1041/stimuli/F1_1_10.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:37:34.714322	15	91	normal	/home/bird/opdat/B1041/stimuli/O1_1_9.wav	L	R	False	0.9113549999999999	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:38:13.963917	15	92	normal	/home/bird/opdat/B1041/stimuli/O2_1024_17.wav	L	R	False	1.2006620000000001	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:38:57.577122	15	93	normal	/home/bird/opdat/B1041/stimuli/S1_1024_12.wav	R	R	True	4.436259	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:47:58.663093	15	94	normal	/home/bird/opdat/B1041/stimuli/MF_1_10.wav	R	R	True	1.5450959999999998	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:48:16.685369	15	95	normal	/home/bird/opdat/B1041/stimuli/S1_1_10.wav	L	R	False	1.578	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:48:56.420162	15	96	normal	/home/bird/opdat/B1041/stimuli/O2_1024_1.wav	L	R	False	0.488108	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:49:37.312478	15	97	normal	/home/bird/opdat/B1041/stimuli/F1_1024_16.wav	R	R	True	1.5765120000000001	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:49:51.315270	15	98	normal	/home/bird/opdat/B1041/stimuli/OM_1_1.wav	R	R	True	2.44499	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:50:05.610712	15	99	normal	/home/bird/opdat/B1041/stimuli/HM_1_4.wav	L	R	False	1.018675	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:50:48.492092	16	0	normal	/home/bird/opdat/B1041/stimuli/OM_1024_10.wav	L	R	False	3.146258	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:51:29.803662	16	1	normal	/home/bird/opdat/B1041/stimuli/F1_1024_11.wav	R	R	True	3.233721	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:51:53.390354	16	2	normal	/home/bird/opdat/B1041/stimuli/HM_1024_20.wav	R	R	True	1.902613	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:52:11.575177	16	3	normal	/home/bird/opdat/B1041/stimuli/MF_1_11.wav	R	R	True	1.674135	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:52:55.212059	16	4	normal	/home/bird/opdat/B1041/stimuli/HM_1_9.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:53:10.236493	16	5	normal	/home/bird/opdat/B1041/stimuli/OF_1_8.wav	L	R	False	4.35794	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:53:52.789806	16	6	normal	/home/bird/opdat/B1041/stimuli/OM_1_19.wav	R	R	True	3.5699589999999994	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:54:11.625961	16	7	normal	/home/bird/opdat/B1041/stimuli/L1_1024_8.wav	L	R	False	3.604693	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:54:54.249575	16	8	normal	/home/bird/opdat/B1041/stimuli/L2_1_9.wav	L	R	False	2.6571119999999997	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:55:43.620130	16	9	normal	/home/bird/opdat/B1041/stimuli/F1_1024_4.wav	R	R	True	3.146502	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 13:56:04.627743	16	10	normal	/home/bird/opdat/B1041/stimuli/F2_1_5.wav	R	R	True	1.6395529999999998	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:05:37.494797	16	11	normal	/home/bird/opdat/B1041/stimuli/HM_1024_18.wav	R	R	True	3.709325	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:05:56.835785	16	12	normal	/home/bird/opdat/B1041/stimuli/L2_1_10.wav	L	R	False	0.682983	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:06:37.586091	16	13	normal	/home/bird/opdat/B1041/stimuli/MF_1024_2.wav	L	R	False	1.396205	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:07:16.997105	16	14	normal	/home/bird/opdat/B1041/stimuli/O2_1_2.wav	R	R	True	3.6449800000000003	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:07:38.154459	16	15	normal	/home/bird/opdat/B1041/stimuli/L1_1024_10.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:07:51.110686	16	16	normal	/home/bird/opdat/B1041/stimuli/S1_1_10.wav	L	R	False	0.910717	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:08:30.631593	16	17	normal	/home/bird/opdat/B1041/stimuli/F1_1_14.wav	L	R	False	4.561418	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:09:15.168161	16	18	normal	/home/bird/opdat/B1041/stimuli/MF_1024_6.wav	L	R	False	3.442971	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:09:56.751169	16	19	normal	/home/bird/opdat/B1041/stimuli/OF_1024_12.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:10:10.314830	16	20	normal	/home/bird/opdat/B1041/stimuli/O1_1024_3.wav	R	R	True	1.458217	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:10:26.160431	16	21	normal	/home/bird/opdat/B1041/stimuli/S1_1_17.wav	L	R	False	2.232852	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:11:10.359863	16	22	normal	/home/bird/opdat/B1041/stimuli/L1_1024_3.wav	L	R	False	0.956714	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:11:49.772302	16	23	normal	/home/bird/opdat/B1041/stimuli/F2_1_18.wav	R	R	True	2.384132	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:12:22.553750	16	24	normal	/home/bird/opdat/B1041/stimuli/O1_1_1.wav	L	R	False	2.52002	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:13:03.161283	16	25	normal	/home/bird/opdat/B1041/stimuli/S1_1024_19.wav	R	R	True	3.200784	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:13:25.784807	16	26	normal	/home/bird/opdat/B1041/stimuli/L2_1_11.wav	L	R	False	2.722115	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:14:07.613296	16	27	normal	/home/bird/opdat/B1041/stimuli/HM_1024_7.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:14:20.608677	16	28	normal	/home/bird/opdat/B1041/stimuli/L1_1_3.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:14:36.105050	16	29	normal	/home/bird/opdat/B1041/stimuli/O2_1_8.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:14:49.416948	16	30	normal	/home/bird/opdat/B1041/stimuli/S2_1024_12.wav	R	R	True	4.698243	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:15:15.781758	16	31	normal	/home/bird/opdat/B1041/stimuli/MF_1024_7.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:15:28.602938	16	32	normal	/home/bird/opdat/B1041/stimuli/MF_1_15.wav	R	R	True	1.6508720000000001	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:23:52.499689	16	33	normal	/home/bird/opdat/B1041/stimuli/MF_1024_8.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:24:06.657417	16	34	normal	/home/bird/opdat/B1041/stimuli/OF_1_15.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:24:19.774813	16	35	normal	/home/bird/opdat/B1041/stimuli/MF_1024_6.wav	L	R	False	1.893786	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:24:59.543547	16	36	normal	/home/bird/opdat/B1041/stimuli/OF_1024_5.wav	R	R	True	2.505436	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:25:25.998690	16	37	normal	/home/bird/opdat/B1041/stimuli/F2_1024_9.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:25:39.968520	16	38	normal	/home/bird/opdat/B1041/stimuli/F2_1_9.wav	R	R	True	1.367385	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:25:56.203640	16	39	normal	/home/bird/opdat/B1041/stimuli/S1_1024_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:26:09.623049	16	40	normal	/home/bird/opdat/B1041/stimuli/O2_1_16.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:26:22.812015	16	41	normal	/home/bird/opdat/B1041/stimuli/S1_1_19.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:26:35.891501	16	42	normal	/home/bird/opdat/B1041/stimuli/HM_1_16.wav	L	R	False	1.987491	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:27:30.417215	16	43	normal	/home/bird/opdat/B1041/stimuli/L1_1024_19.wav	L	R	False	2.420152	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:28:13.260756	16	44	normal	/home/bird/opdat/B1041/stimuli/OF_1_11.wav	L	R	False	1.780541	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:28:54.566331	16	45	normal	/home/bird/opdat/B1041/stimuli/L1_1_10.wav	R	R	True	0.698236	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:29:09.506161	16	46	normal	/home/bird/opdat/B1041/stimuli/OM_1024_18.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:29:22.808950	16	47	normal	/home/bird/opdat/B1041/stimuli/L2_1024_20.wav	R	R	True	0.715484	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:29:37.674731	16	48	normal	/home/bird/opdat/B1041/stimuli/F1_1024_10.wav	R	R	True	3.841879	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:30:01.880373	16	49	normal	/home/bird/opdat/B1041/stimuli/L2_1024_19.wav	R	R	True	1.754619	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:30:22.469114	16	50	normal	/home/bird/opdat/B1041/stimuli/MF_1024_5.wav	L	R	False	4.0937470000000005	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:31:05.992290	16	51	normal	/home/bird/opdat/B1041/stimuli/MF_1024_10.wav	L	R	False	0.5738850000000001	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:32:34.151394	16	52	normal	/home/bird/opdat/B1041/stimuli/O1_1_2.wav	L	R	False	2.492052	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:33:23.327679	16	53	normal	/home/bird/opdat/B1041/stimuli/L1_1024_9.wav	L	R	False	0.807022	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:34:18.455930	16	54	normal	/home/bird/opdat/B1041/stimuli/HM_1024_14.wav	R	R	True	3.477303	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:34:38.584582	16	55	normal	/home/bird/opdat/B1041/stimuli/OF_1024_15.wav	R	R	True	3.297439	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:34:55.561248	16	56	normal	/home/bird/opdat/B1041/stimuli/MF_1024_13.wav	L	R	False	2.978798	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:35:36.839882	16	57	normal	/home/bird/opdat/B1041/stimuli/F1_1_16.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:35:50.900958	16	58	normal	/home/bird/opdat/B1041/stimuli/L2_1_7.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:36:03.701510	16	59	normal	/home/bird/opdat/B1041/stimuli/L2_1024_20.wav	R	R	True	2.489816	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:36:20.109004	16	60	normal	/home/bird/opdat/B1041/stimuli/F1_1024_11.wav	R	R	True	3.372532	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:36:34.616301	16	61	normal	/home/bird/opdat/B1041/stimuli/L2_1024_13.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:36:47.281678	16	62	normal	/home/bird/opdat/B1041/stimuli/MF_1024_20.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:36:59.908628	16	63	normal	/home/bird/opdat/B1041/stimuli/OF_1_5.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:37:14.939389	16	64	normal	/home/bird/opdat/B1041/stimuli/S2_1024_6.wav	R	R	True	1.5480120000000002	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:37:33.724264	16	65	normal	/home/bird/opdat/B1041/stimuli/F1_1_15.wav	L	R	False	4.479873	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:38:23.120531	16	66	normal	/home/bird/opdat/B1041/stimuli/S2_1024_7.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:38:35.657019	16	67	normal	/home/bird/opdat/B1041/stimuli/MF_1_13.wav	R	R	True	0.8372649999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:41:58.596700	16	68	normal	/home/bird/opdat/B1041/stimuli/L2_1024_2.wav	R	R	True	3.521209	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:42:12.214331	16	69	normal	/home/bird/opdat/B1041/stimuli/S1_1024_9.wav	R	R	True	0.6376609999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:42:30.892389	16	70	normal	/home/bird/opdat/B1041/stimuli/MF_1_1.wav	R	R	True	3.5978120000000002	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:42:51.289420	16	71	normal	/home/bird/opdat/B1041/stimuli/L2_1_1.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:43:03.868308	16	72	normal	/home/bird/opdat/B1041/stimuli/OM_1_8.wav	R	R	True	0.623708	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:43:24.806135	16	73	normal	/home/bird/opdat/B1041/stimuli/L2_1_3.wav	L	R	False	2.6134630000000003	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:44:05.290358	16	74	normal	/home/bird/opdat/B1041/stimuli/L1_1024_12.wav	L	R	False	1.535606	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:44:44.624272	16	75	normal	/home/bird/opdat/B1041/stimuli/L1_1_16.wav	R	R	True	3.008729	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:45:20.643424	16	76	normal	/home/bird/opdat/B1041/stimuli/F1_1024_4.wav	R	R	True	0.5309729999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:45:32.436761	16	77	normal	/home/bird/opdat/B1041/stimuli/OF_1_1.wav	L	R	False	0.543702	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:46:26.627608	16	78	normal	/home/bird/opdat/B1041/stimuli/F1_1_11.wav	L	R	False	2.227234	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:47:06.782657	16	79	normal	/home/bird/opdat/B1041/stimuli/O2_1_17.wav	R	R	True	0.634184	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:47:26.963491	16	80	normal	/home/bird/opdat/B1041/stimuli/MF_1_13.wav	R	R	True	2.143278	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:47:44.806170	16	81	normal	/home/bird/opdat/B1041/stimuli/S2_1024_19.wav	R	R	True	0.501859	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:47:55.550466	16	82	normal	/home/bird/opdat/B1041/stimuli/F2_1024_7.wav	L	R	False	0.607839	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:48:33.734424	16	83	normal	/home/bird/opdat/B1041/stimuli/HM_1_9.wav	L	R	False	2.7652520000000003	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:49:15.104684	16	84	normal	/home/bird/opdat/B1041/stimuli/F1_1024_17.wav	R	R	True	4.28397	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:49:30.620169	16	85	normal	/home/bird/opdat/B1041/stimuli/L2_1024_18.wav	R	R	True	0.879892	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:49:42.872019	16	86	normal	/home/bird/opdat/B1041/stimuli/F2_1024_13.wav	L	R	False	3.206737	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:50:24.299117	16	87	normal	/home/bird/opdat/B1041/stimuli/L1_1024_13.wav	L	R	False	2.141962	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:51:27.195277	16	88	normal	/home/bird/opdat/B1041/stimuli/OF_1_18.wav	L	R	False	0.60675	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:52:08.428556	16	89	normal	/home/bird/opdat/B1041/stimuli/F1_1024_2.wav	R	R	True	0.455636	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:52:21.346273	16	90	normal	/home/bird/opdat/B1041/stimuli/MF_1024_17.wav	L	R	False	2.247303	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:53:02.353565	16	91	normal	/home/bird/opdat/B1041/stimuli/F2_1024_11.wav	L	R	False	3.373714	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:54:02.347361	16	92	normal	/home/bird/opdat/B1041/stimuli/L1_1024_6.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:54:14.993231	16	93	normal	/home/bird/opdat/B1041/stimuli/L1_1024_16.wav	L	R	False	1.775427	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:54:55.452102	16	94	normal	/home/bird/opdat/B1041/stimuli/OM_1_9.wav	R	R	True	4.776884	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:55:14.392090	16	95	normal	/home/bird/opdat/B1041/stimuli/L1_1024_16.wav	L	R	False	1.670163	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:55:58.709750	16	96	normal	/home/bird/opdat/B1041/stimuli/O2_1024_9.wav	L	R	False	2.8688919999999998	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:57:10.126858	16	97	normal	/home/bird/opdat/B1041/stimuli/S2_1024_20.wav	R	R	True	2.7206200000000003	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:57:29.105710	16	98	normal	/home/bird/opdat/B1041/stimuli/L1_1024_2.wav	L	R	False	0.455538	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:58:35.575049	16	99	normal	/home/bird/opdat/B1041/stimuli/F1_1_1.wav	L	R	False	2.7966830000000003	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:59:17.247289	17	0	normal	/home/bird/opdat/B1041/stimuli/F1_1024_20.wav	R	R	True	0.562058	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
2018-06-21 14:59:28.827903	17	1	normal	/home/bird/opdat/B1041/stimuli/O2_1024_15.wav	L	R	False	3.9314980000000004	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180617203714.csv
